order_id,order_date,warehouse,region,product_category,delivery_status,eta_days,actual_days,cost_lkr
ORD-102725,2024-08-13,Jaffna-North,Northern,Dry Goods,Delayed,3,4.0,2629.12
ORD-100041,2024-10-03,Colombo-Central,Western,Meat & Seafood,Delivered,3,3.0,10400.76
ORD-100560,2024-07-14,Galle-South,Southern,Beverages,Delivered,3,3.0,3416.12
ORD-102995,2024-08-18,Galle-South,Southern,Frozen,In Transit,3,,8783.96
ORD-103103,2024-06-09,Jaffna-North,Northern,Produce,Delayed,5,7.0,3205.41
ORD-100243,2024-08-25,Kurunegala-West,North-Western,Produce,In Transit,4,,3352.95
ORD-101339,2024-05-28,Jaffna-North,Northern,Beverages,Delivered,2,2.0,3304.63
ORD-102836,2024-12-18,Kandy-Hub,Central,Dairy,Delivered,3,3.0,4846.01
ORD-103021,2024-02-17,Kandy-Hub,Central,Beverages,Delayed,5,7.0,3485.32
ORD-103872,2024-11-11,Kurunegala-West,North-Western,Dairy,Delivered,5,5.0,4484.83
ORD-101442,2024-12-07,Galle-South,Southern,Produce,Delivered,5,5.0,3217.21
ORD-100261,2024-03-03,Colombo-Central,Western,Produce,In Transit,2,,2526.37
ORD-102819,2024-09-15,Kurunegala-West,North-Western,Produce,Delivered,2,2.0,1756.45
ORD-101689,2024-02-04,Galle-South,Southern,Frozen,Delivered,1,1.0,6189.25
ORD-101725,2024-10-12,Galle-South,Southern,Dry Goods,Delayed,2,4.0,2259.05
ORD-101203,2024-10-04,Colombo-Central,Western,Dairy,Delivered,1,1.0,5335.05
ORD-100834,2024-11-07,Kandy-Hub,Central,Dairy,Delivered,3,3.0,4974.3
ORD-101866,2024-02-10,Galle-South,Southern,Dry Goods,Delayed,3,6.0,1204.96
ORD-102496,2024-10-19,Jaffna-North,Northern,Frozen,Delivered,4,4.0,5500.28
ORD-102010,2024-06-30,Colombo-Central,Western,Dairy,Delivered,1,1.0,4408.91
ORD-100340,2024-08-19,Kandy-Hub,Central,Dry Goods,In Transit,4,,3151.26
ORD-103049,2024-09-15,Jaffna-North,Northern,Frozen,Delivered,3,3.0,8567.09
ORD-101601,2024-09-26,Kurunegala-West,North-Western,Frozen,Delivered,4,4.0,6434.34
ORD-103064,2024-09-15,Jaffna-North,Northern,Produce,Delivered,2,2.0,3567.98
ORD-104741,2024-06-17,Galle-South,Southern,Produce,Delivered,3,3.0,2336.28
ORD-100480,2024-04-15,Kurunegala-West,North-Western,Produce,Delivered,5,5.0,2433.23
ORD-102882,2024-07-24,Kurunegala-West,North-Western,Beverages,Delivered,3,3.0,4120.72
ORD-103605,2024-02-19,Kurunegala-West,North-Western,Frozen,Delivered,4,4.0,8328.09
ORD-103977,2024-12-26,Kandy-Hub,Central,Dairy,In Transit,2,,2647.22
ORD-104842,2024-02-05,Jaffna-North,Northern,Dry Goods,Delivered,5,5.0,1965.87
ORD-104685,2024-09-22,Kandy-Hub,Central,Meat & Seafood,Delivered,2,2.0,15480.59
ORD-104832,2024-05-22,Kandy-Hub,Central,Frozen,Delivered,4,4.0,5183.68
ORD-104069,2024-02-06,Galle-South,Southern,Dairy,Delivered,5,5.0,5973.21
ORD-101766,2024-07-03,Jaffna-North,Northern,Beverages,Delivered,4,4.0,4908.73
ORD-104518,2024-09-16,Kurunegala-West,North-Western,Frozen,Delivered,1,1.0,5419.58
ORD-102453,2024-06-20,Kurunegala-West,North-Western,Frozen,Delivered,3,3.0,5971.41
ORD-103339,2024-11-12,Galle-South,Southern,Meat & Seafood,Delayed,4,7.0,9918.41
ORD-103889,2024-10-27,Colombo-Central,Western,Frozen,Delivered,4,4.0,5203.18
ORD-104095,2024-07-18,Kandy-Hub,Central,Produce,Delivered,1,1.0,3650.86
ORD-104724,2024-04-16,Kandy-Hub,Central,Beverages,Delivered,1,1.0,4389.55
ORD-103752,2024-12-16,Galle-South,Southern,Meat & Seafood,Delivered,5,5.0,16969.13
ORD-101271,2024-02-09,Jaffna-North,Northern,Beverages,Cancelled,5,,4746.41
ORD-104569,2024-03-15,Kurunegala-West,North-Western,Meat & Seafood,Delivered,1,1.0,18834.06
ORD-104546,2024-08-03,Colombo-Central,Western,Meat & Seafood,Delivered,1,1.0,15414.16
ORD-103790,2024-02-10,Galle-South,Southern,Dairy,Delayed,5,9.0,5239.44
ORD-104184,2024-01-21,Kurunegala-West,North-Western,Dry Goods,Delayed,4,8.0,1268.24
ORD-100347,2024-12-07,Galle-South,Southern,Dairy,Delivered,4,4.0,4815.18
ORD-103957,2024-09-24,Kurunegala-West,North-Western,Beverages,Delivered,1,1.0,5288.34
ORD-104670,2024-02-04,Jaffna-North,Northern,Meat & Seafood,Delivered,3,3.0,11512.96
ORD-102562,2024-08-31,Galle-South,Southern,Beverages,Delayed,2,3.0,2037.59
ORD-104635,2024-10-05,Galle-South,Southern,Meat & Seafood,Delivered,5,5.0,10690.09
ORD-101423,2024-09-03,Jaffna-North,Northern,Dry Goods,Delivered,2,2.0,2812.09
ORD-100656,2024-10-06,Kurunegala-West,North-Western,Beverages,In Transit,2,,2816.36
ORD-102102,2024-03-03,Jaffna-North,Northern,Dairy,Delivered,2,2.0,3058.94
ORD-100632,2024-06-07,Galle-South,Southern,Dry Goods,Delayed,5,6.0,2795.95
ORD-102951,2024-07-04,Kandy-Hub,Central,Dairy,In Transit,5,,5234.8
ORD-102493,2024-08-10,Kandy-Hub,Central,Meat & Seafood,Delivered,5,5.0,15246.52
ORD-102665,2024-07-14,Galle-South,Southern,Dry Goods,Cancelled,3,,1302.28
ORD-104127,2024-02-03,Kurunegala-West,North-Western,Dairy,Cancelled,4,,4614.92
ORD-104304,2024-09-01,Galle-South,Southern,Dairy,Delivered,5,5.0,3946.65
ORD-104623,2024-01-29,Jaffna-North,Northern,Produce,In Transit,2,,2112.3
ORD-103159,2024-11-14,Galle-South,Southern,Meat & Seafood,Delivered,3,3.0,10862.72
ORD-103667,2024-03-07,Galle-South,Southern,Meat & Seafood,In Transit,1,,11401.38
ORD-102500,2024-09-12,Kurunegala-West,North-Western,Produce,Delayed,5,8.0,2582.68
ORD-101465,2024-02-10,Galle-South,Southern,Beverages,Delivered,4,4.0,2575.18
ORD-103151,2024-03-23,Galle-South,Southern,Dry Goods,Delivered,2,2.0,3272.74
ORD-100115,2024-07-26,Kandy-Hub,Central,Dry Goods,Delayed,2,6.0,2681.96
ORD-101821,2024-10-06,Jaffna-North,Northern,Meat & Seafood,Delivered,5,5.0,8829.28
ORD-101494,2024-05-29,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,16262.2
ORD-102401,2024-07-25,Kurunegala-West,North-Western,Dry Goods,Delivered,5,5.0,3231.68
ORD-101232,2024-12-20,Colombo-Central,Western,Dairy,Delivered,3,3.0,2915.17
ORD-102661,2024-10-09,Galle-South,Southern,Frozen,Delivered,2,2.0,11487.69
ORD-102817,2024-11-12,Galle-South,Southern,Dry Goods,Delivered,3,3.0,1165.03
ORD-103438,2024-12-07,Kandy-Hub,Central,Frozen,Delivered,5,5.0,9297.75
ORD-104618,2024-08-19,Galle-South,Southern,Produce,Delivered,2,2.0,3177.01
ORD-101153,2024-11-27,Kandy-Hub,Central,Meat & Seafood,Delivered,3,3.0,18787.43
ORD-104816,2024-11-14,Kandy-Hub,Central,Meat & Seafood,Delayed,1,4.0,12836.44
ORD-100057,2024-02-26,Kurunegala-West,North-Western,Dry Goods,Delivered,4,4.0,2262.27
ORD-103463,2024-01-19,Colombo-Central,Western,Dry Goods,Delivered,2,2.0,1306.98
ORD-104332,2024-11-10,Jaffna-North,Northern,Frozen,Delivered,2,2.0,9270.04
ORD-104995,2024-03-18,Galle-South,Southern,Dry Goods,In Transit,1,,1733.12
ORD-101735,2024-10-18,Jaffna-North,Northern,Beverages,Delivered,2,2.0,4884.8
ORD-102823,2024-12-22,Galle-South,Southern,Beverages,Delivered,1,1.0,2352.61
ORD-102196,2024-04-16,Kandy-Hub,Central,Dairy,Delivered,3,3.0,5467.01
ORD-103623,2024-06-09,Jaffna-North,Northern,Produce,Delivered,1,1.0,2203.21
ORD-102475,2024-06-03,Jaffna-North,Northern,Beverages,Delivered,2,2.0,3021.18
ORD-102564,2024-06-09,Kandy-Hub,Central,Beverages,Delivered,3,3.0,4535.21
ORD-103764,2024-05-30,Kandy-Hub,Central,Frozen,Delivered,4,4.0,9823.68
ORD-102608,2024-07-11,Kandy-Hub,Central,Frozen,In Transit,4,,9800.74
ORD-103728,2024-05-04,Kurunegala-West,North-Western,Frozen,Delivered,3,3.0,10833.88
ORD-100707,2024-07-27,Kandy-Hub,Central,Dry Goods,Delivered,2,2.0,1014.53
ORD-104324,2024-12-20,Galle-South,Southern,Produce,Delivered,4,4.0,2481.24
ORD-101093,2024-05-23,Galle-South,Southern,Meat & Seafood,Delivered,4,4.0,19372.98
ORD-103632,2024-01-14,Galle-South,Southern,Beverages,Delivered,2,2.0,4056.0
ORD-101376,2024-12-17,Colombo-Central,Western,Meat & Seafood,In Transit,4,,11032.89
ORD-104963,2024-03-26,Kandy-Hub,Central,Meat & Seafood,Delivered,4,4.0,10942.82
ORD-100072,2024-06-17,Colombo-Central,Western,Frozen,Delivered,2,2.0,11206.31
ORD-101922,2024-10-28,Galle-South,Southern,Dairy,Delivered,1,1.0,4321.15
ORD-103238,2024-11-18,Galle-South,Southern,Dairy,Delayed,2,6.0,4339.02
ORD-101764,2024-07-29,Galle-South,Southern,Frozen,Delivered,4,4.0,9865.16
ORD-100743,2024-04-08,Galle-South,Southern,Meat & Seafood,Delivered,1,1.0,10256.48
ORD-102937,2024-09-20,Galle-South,Southern,Meat & Seafood,In Transit,2,,19649.42
ORD-101005,2024-12-02,Kandy-Hub,Central,Dairy,Delivered,4,4.0,3730.12
ORD-102668,2024-01-28,Kandy-Hub,Central,Meat & Seafood,In Transit,2,,15498.61
ORD-101190,2024-05-31,Kurunegala-West,North-Western,Produce,Delivered,3,3.0,3094.73
ORD-104874,2024-03-10,Kurunegala-West,North-Western,Frozen,Delivered,5,5.0,5052.56
ORD-102601,2024-03-19,Colombo-Central,Western,Produce,Delayed,2,6.0,2872.02
ORD-101125,2024-11-03,Kandy-Hub,Central,Dairy,Delivered,3,3.0,5278.73
ORD-101241,2024-10-10,Colombo-Central,Western,Frozen,Delivered,1,1.0,8238.15
ORD-102908,2024-02-16,Colombo-Central,Western,Produce,Delivered,5,5.0,1567.05
ORD-104172,2024-07-03,Colombo-Central,Western,Produce,Delivered,2,2.0,
ORD-104876,2024-05-30,Kurunegala-West,North-Western,Dairy,Delivered,4,4.0,5128.03
ORD-100998,2024-12-17,Jaffna-North,Northern,Dry Goods,Delivered,4,4.0,1126.48
ORD-103454,2024-10-25,Kurunegala-West,North-Western,Produce,In Transit,4,,1990.87
ORD-102684,2024-07-03,Galle-South,Southern,Dairy,Delivered,1,1.0,5060.73
ORD-101577,2024-10-18,Colombo-Central,Western,Beverages,Delivered,3,3.0,3657.95
ORD-104839,2024-12-05,Galle-South,Southern,Dairy,Delivered,3,3.0,5801.08
ORD-101826,2024-02-08,Galle-South,Southern,Dry Goods,Delivered,5,5.0,3237.98
ORD-103920,2024-12-08,Jaffna-North,Northern,Produce,Delayed,5,8.0,3298.53
ORD-102099,2024-03-31,Kurunegala-West,North-Western,Dry Goods,Delivered,2,2.0,2516.57
ORD-103606,2024-04-29,Kandy-Hub,Central,Meat & Seafood,Delayed,3,7.0,8855.68
ORD-100440,2024-12-21,Galle-South,Southern,Frozen,Delivered,5,5.0,10401.03
ORD-102586,2024-05-14,Kurunegala-West,North-Western,Meat & Seafood,Delivered,2,2.0,18988.57
ORD-101100,2024-06-24,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,17731.14
ORD-104089,2024-12-24,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,11605.89
ORD-103121,2024-12-30,Kurunegala-West,North-Western,Frozen,Delivered,1,1.0,10555.04
ORD-100649,2024-11-05,Kurunegala-West,North-Western,Dairy,Delivered,4,4.0,4239.69
ORD-101546,2024-09-07,Jaffna-North,Northern,Meat & Seafood,Delivered,4,4.0,19551.17
ORD-103806,2024-02-07,Galle-South,Southern,Meat & Seafood,Delivered,2,2.0,19911.85
ORD-103630,2024-06-18,Galle-South,Southern,Frozen,Delivered,3,3.0,5651.55
ORD-104189,2024-11-24,Kandy-Hub,Central,Beverages,Delivered,1,1.0,5029.17
ORD-104651,2024-12-25,Galle-South,Southern,Frozen,In Transit,4,,8523.74
ORD-103814,2024-05-19,Galle-South,Southern,Beverages,Delivered,5,5.0,5290.86
ORD-100630,2024-09-25,Galle-South,Southern,Dairy,Delivered,3,3.0,3733.88
ORD-100672,2024-08-20,Kurunegala-West,North-Western,Produce,Delivered,3,3.0,3952.9
ORD-101249,2024-12-22,Colombo-Central,Western,Dairy,Delivered,5,5.0,2580.58
ORD-100482,2024-04-01,Kandy-Hub,Central,Meat & Seafood,In Transit,5,,12897.7
ORD-101584,2024-08-20,Jaffna-North,Northern,Frozen,Delivered,2,2.0,9190.41
ORD-103137,2024-06-23,Kurunegala-West,North-Western,Dry Goods,In Transit,4,,3416.75
ORD-104674,2024-10-30,Galle-South,Southern,Meat & Seafood,Cancelled,2,,18133.93
ORD-103100,2024-05-13,Galle-South,Southern,Produce,Delayed,4,8.0,3092.3
ORD-101462,2024-01-18,Kandy-Hub,Central,Dry Goods,Delayed,4,8.0,1749.79
ORD-104006,2024-04-01,Jaffna-North,Northern,Produce,Delivered,5,5.0,3149.61
ORD-103694,2024-05-24,Galle-South,Southern,Dairy,Delivered,2,2.0,3047.67
ORD-100393,2024-08-06,Kurunegala-West,North-Western,Frozen,Delivered,4,4.0,5830.48
ORD-102578,2024-12-19,Jaffna-North,Northern,Frozen,Delayed,2,3.0,10412.42
ORD-104034,2024-06-04,Kurunegala-West,North-Western,Dry Goods,Delivered,2,2.0,1644.52
ORD-100049,2024-10-11,Kurunegala-West,North-Western,Dry Goods,Delivered,4,4.0,
ORD-104333,2024-11-22,Kurunegala-West,North-Western,Beverages,Delivered,1,1.0,2845.84
ORD-103119,2024-11-12,Kurunegala-West,North-Western,Produce,Delayed,1,4.0,2888.0
ORD-100858,2024-09-01,Kandy-Hub,Central,Dairy,In Transit,4,,2888.47
ORD-101072,2024-10-03,Jaffna-North,Northern,Frozen,Delayed,5,9.0,6435.84
ORD-100719,2024-08-06,Galle-South,Southern,Beverages,Delayed,3,7.0,5402.77
ORD-104790,2024-03-12,Kandy-Hub,Central,Meat & Seafood,Delivered,2,2.0,16162.11
ORD-102631,2024-09-05,Kandy-Hub,Central,Dry Goods,Delivered,5,5.0,3158.33
ORD-104923,2024-09-04,Colombo-Central,Western,Dry Goods,Delivered,1,1.0,3386.72
ORD-101660,2024-08-14,Colombo-Central,Western,Frozen,Delivered,4,4.0,8180.91
ORD-101656,2024-11-05,Kurunegala-West,North-Western,Frozen,Delivered,5,5.0,11748.04
ORD-102425,2024-07-23,Kurunegala-West,North-Western,Frozen,Cancelled,5,,11996.69
ORD-103996,2024-01-10,Kandy-Hub,Central,Meat & Seafood,Delivered,3,3.0,12667.05
ORD-104272,2024-12-06,Kurunegala-West,North-Western,Dry Goods,Delivered,5,5.0,2435.5
ORD-104767,2024-01-04,Kandy-Hub,Central,Dairy,Delivered,1,1.0,4177.74
ORD-103375,2024-07-03,Colombo-Central,Western,Meat & Seafood,Delivered,3,3.0,15718.74
ORD-104521,2024-09-11,Galle-South,Southern,Meat & Seafood,Delivered,2,2.0,12740.14
ORD-103371,2024-03-27,Kurunegala-West,North-Western,Frozen,Delivered,1,1.0,10925.86
ORD-104800,2024-08-11,Jaffna-North,Northern,Meat & Seafood,Delivered,4,4.0,9673.18
ORD-104168,2024-07-04,Jaffna-North,Northern,Meat & Seafood,Delivered,3,3.0,14811.1
ORD-102606,2024-07-13,Galle-South,Southern,Dry Goods,Delivered,1,1.0,1067.58
ORD-101385,2024-03-26,Galle-South,Southern,Dry Goods,Delivered,1,1.0,3480.03
ORD-103909,2024-11-26,Galle-South,Southern,Beverages,Delivered,4,4.0,2478.04
ORD-101399,2024-04-19,Kurunegala-West,North-Western,Dairy,Delivered,3,3.0,2635.11
ORD-101195,2024-08-19,Kandy-Hub,Central,Frozen,Delivered,1,1.0,7255.9
ORD-101408,2024-01-01,Galle-South,Southern,Dry Goods,Delivered,5,5.0,2859.0
ORD-103898,2024-04-20,Jaffna-North,Northern,Meat & Seafood,Delivered,1,1.0,14500.14
ORD-101798,2024-06-23,Galle-South,Southern,Meat & Seafood,Delivered,5,5.0,18341.03
ORD-101475,2024-04-20,Kandy-Hub,Central,Beverages,Delivered,4,4.0,3377.14
ORD-103282,2024-12-19,Colombo-Central,Western,Beverages,Delivered,1,1.0,3885.3
ORD-100035,2024-01-24,Kandy-Hub,Central,Frozen,Cancelled,2,,5984.6
ORD-103611,2024-09-06,Colombo-Central,Western,Beverages,Delivered,3,3.0,3850.63
ORD-102345,2024-04-03,Kandy-Hub,Central,Frozen,Delivered,2,2.0,9854.42
ORD-104930,2024-01-06,Kandy-Hub,Central,Frozen,Delivered,1,1.0,5226.14
ORD-102359,2024-03-17,Colombo-Central,Western,Frozen,Delivered,1,1.0,8788.02
ORD-102206,2024-02-19,Kurunegala-West,North-Western,Produce,Delayed,2,3.0,3640.13
ORD-104944,2024-01-14,Colombo-Central,Western,Frozen,Delivered,3,3.0,11363.16
ORD-101286,2024-11-27,Colombo-Central,Western,Dairy,Delivered,4,4.0,5087.94
ORD-100349,2024-03-01,Galle-South,Southern,Produce,Delayed,2,4.0,3981.67
ORD-102137,2024-01-09,Kurunegala-West,North-Western,Produce,Delayed,2,6.0,1520.5
ORD-102691,2024-08-09,Galle-South,Southern,Dry Goods,Delivered,1,1.0,3395.13
ORD-103040,2024-05-24,Kurunegala-West,North-Western,Dairy,In Transit,4,,5710.68
ORD-103189,2024-10-31,Kandy-Hub,Central,Meat & Seafood,Cancelled,1,,13849.6
ORD-101681,2024-01-05,Kandy-Hub,Central,Frozen,Delivered,1,1.0,5994.81
ORD-104099,2024-05-02,Kandy-Hub,Central,Produce,Delivered,1,1.0,2686.48
ORD-101443,2024-06-07,Kurunegala-West,North-Western,Dairy,Delayed,4,7.0,5679.46
ORD-103309,2024-12-10,Galle-South,Southern,Dry Goods,In Transit,3,,1118.99
ORD-101671,2024-07-25,Kandy-Hub,Central,Dairy,Delivered,2,2.0,3475.99
ORD-103013,2024-09-25,Galle-South,Southern,Meat & Seafood,Delivered,5,5.0,19035.82
ORD-101179,2024-01-10,Kurunegala-West,North-Western,Dry Goods,Delivered,5,5.0,
ORD-102798,2024-09-15,Galle-South,Southern,Dry Goods,Delivered,3,3.0,3087.45
ORD-101692,2024-08-27,Kurunegala-West,North-Western,Beverages,Delivered,4,4.0,2069.71
ORD-103950,2024-05-17,Colombo-Central,Western,Beverages,Delayed,1,5.0,4548.33
ORD-100372,2024-05-29,Kandy-Hub,Central,Produce,Delivered,4,4.0,2742.99
ORD-103683,2024-07-27,Colombo-Central,Western,Meat & Seafood,In Transit,2,,19923.78
ORD-101916,2024-04-13,Colombo-Central,Western,Frozen,Delivered,5,5.0,8003.89
ORD-101357,2024-02-19,Colombo-Central,Western,Beverages,Cancelled,2,,5380.54
ORD-101825,2024-11-25,Galle-South,Southern,Dry Goods,Delivered,4,4.0,3160.52
ORD-100786,2024-01-12,Jaffna-North,Northern,Dairy,Delivered,1,1.0,4621.52
ORD-100469,2024-12-06,Kandy-Hub,Central,Beverages,Delivered,4,4.0,5298.98
ORD-100140,2024-12-24,Kandy-Hub,Central,Frozen,Delivered,1,1.0,5616.09
ORD-100788,2024-07-17,Galle-South,Southern,Dairy,Delivered,1,1.0,3406.1
ORD-100323,2024-11-30,Kandy-Hub,Central,Meat & Seafood,Delivered,2,2.0,17932.5
ORD-100050,2024-10-04,Galle-South,Southern,Produce,In Transit,1,,3478.07
ORD-100714,2024-12-01,Kurunegala-West,North-Western,Produce,Delivered,2,2.0,3873.48
ORD-104533,2024-10-01,Jaffna-North,Northern,Produce,Delivered,1,1.0,3547.16
ORD-102840,2024-06-08,Galle-South,Southern,Dairy,Delayed,4,8.0,4851.46
ORD-102446,2024-10-09,Colombo-Central,Western,Dairy,Delayed,4,5.0,
ORD-104862,2024-11-21,Kurunegala-West,North-Western,Dry Goods,Delivered,1,1.0,1253.5
ORD-104463,2024-08-27,Kurunegala-West,North-Western,Produce,Delivered,2,2.0,2824.12
ORD-104641,2024-01-12,Jaffna-North,Northern,Dairy,Delivered,1,1.0,5491.7
ORD-103076,2024-02-09,Galle-South,Southern,Dairy,Delayed,1,5.0,5118.4
ORD-102666,2024-03-28,Galle-South,Southern,Frozen,In Transit,5,,5682.38
ORD-100406,2024-06-07,Jaffna-North,Northern,Produce,Delivered,3,3.0,
ORD-103427,2024-11-18,Colombo-Central,Western,Dry Goods,In Transit,2,,1033.54
ORD-101004,2024-02-16,Galle-South,Southern,Dry Goods,Delivered,5,5.0,2149.28
ORD-103066,2024-10-29,Kandy-Hub,Central,Beverages,Delivered,5,5.0,3715.36
ORD-100890,2024-02-06,Jaffna-North,Northern,Frozen,Delivered,3,3.0,11848.39
ORD-102411,2024-01-19,Colombo-Central,Western,Beverages,Delivered,4,4.0,2160.71
ORD-102545,2024-05-25,Jaffna-North,Northern,Dry Goods,Delivered,4,4.0,2039.29
ORD-103504,2024-01-07,Colombo-Central,Western,Dairy,Delayed,5,6.0,3724.25
ORD-102390,2024-06-14,Kurunegala-West,North-Western,Dairy,Delivered,1,1.0,5678.16
ORD-104017,2024-02-25,Jaffna-North,Northern,Dairy,Delivered,4,4.0,2811.51
ORD-100042,2024-09-12,Kandy-Hub,Central,Frozen,Delivered,5,5.0,8799.85
ORD-102830,2024-12-02,Colombo-Central,Western,Meat & Seafood,Delivered,3,3.0,9905.61
ORD-104883,2024-02-28,Colombo-Central,Western,Beverages,Delivered,5,5.0,4973.05
ORD-100303,2024-11-23,Galle-South,Southern,Dairy,Delivered,4,4.0,5306.22
ORD-104558,2024-09-30,Jaffna-North,Northern,Frozen,Delivered,5,5.0,7471.31
ORD-103820,2024-02-16,Galle-South,Southern,Frozen,Delivered,1,1.0,10235.15
ORD-100664,2024-08-06,Galle-South,Southern,Produce,Delivered,1,1.0,3495.21
ORD-101177,2024-03-10,Galle-South,Southern,Frozen,Delivered,5,5.0,8721.84
ORD-102676,2024-12-17,Jaffna-North,Northern,Frozen,Delivered,1,1.0,5557.03
ORD-101947,2024-11-30,Galle-South,Southern,Meat & Seafood,Delivered,1,1.0,14078.14
ORD-102501,2024-02-06,Colombo-Central,Western,Beverages,Delayed,4,6.0,3136.7
ORD-101473,2024-03-16,Kurunegala-West,North-Western,Dry Goods,Delivered,1,1.0,
ORD-103553,2024-09-17,Galle-South,Southern,Frozen,Delivered,4,4.0,10266.25
ORD-103785,2024-07-21,Galle-South,Southern,Dairy,Delivered,3,3.0,
ORD-102132,2024-07-08,Jaffna-North,Northern,Produce,Delivered,2,2.0,
ORD-101026,2024-01-29,Galle-South,Southern,Beverages,Delayed,2,6.0,3064.24
ORD-102989,2024-06-05,Kandy-Hub,Central,Meat & Seafood,Delivered,2,2.0,12171.9
ORD-100961,2024-05-29,Jaffna-North,Northern,Dairy,Delivered,2,2.0,4863.94
ORD-102889,2024-03-12,Colombo-Central,Western,Produce,Delivered,1,1.0,3199.08
ORD-103275,2024-12-03,Kurunegala-West,North-Western,Beverages,Delivered,5,5.0,4133.43
ORD-102009,2024-08-18,Jaffna-North,Northern,Dairy,Delivered,1,1.0,5916.84
ORD-102149,2024-11-07,Kandy-Hub,Central,Beverages,Delivered,3,3.0,3280.3
ORD-104679,2024-01-26,Colombo-Central,Western,Meat & Seafood,Delivered,1,1.0,19811.06
ORD-102338,2024-01-16,Colombo-Central,Western,Dairy,In Transit,1,,3281.57
ORD-103965,2024-11-06,Jaffna-North,Northern,Produce,Delayed,5,6.0,2587.25
ORD-100304,2024-07-17,Kandy-Hub,Central,Meat & Seafood,Delivered,2,2.0,9508.49
ORD-101440,2024-10-11,Kurunegala-West,North-Western,Beverages,Delivered,4,4.0,3061.46
ORD-101496,2024-07-20,Jaffna-North,Northern,Frozen,Delayed,3,7.0,9690.33
ORD-102652,2024-12-26,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,10751.92
ORD-102875,2024-07-07,Jaffna-North,Northern,Produce,Delayed,2,4.0,2260.77
ORD-100916,2024-07-17,Kandy-Hub,Central,Frozen,In Transit,5,,6114.31
ORD-104224,2024-10-12,Colombo-Central,Western,Beverages,Delivered,4,4.0,2238.01
ORD-103794,2024-11-21,Galle-South,Southern,Dry Goods,Delivered,4,4.0,3247.99
ORD-102772,2024-03-15,Galle-South,Southern,Dry Goods,Delivered,3,3.0,1129.76
ORD-101624,2024-07-20,Galle-South,Southern,Dry Goods,In Transit,3,,2270.03
ORD-103911,2024-12-20,Kandy-Hub,Central,Frozen,Delivered,2,2.0,10966.56
ORD-100821,2024-08-30,Jaffna-North,Northern,Produce,Delivered,3,3.0,2893.82
ORD-103366,2024-08-14,Kandy-Hub,Central,Dairy,Delivered,5,5.0,3931.51
ORD-101354,2024-03-21,Jaffna-North,Northern,Meat & Seafood,Delivered,5,5.0,12683.16
ORD-104542,2024-12-04,Kandy-Hub,Central,Dry Goods,In Transit,5,,3078.33
ORD-100850,2024-12-23,Colombo-Central,Western,Dairy,In Transit,3,,2982.88
ORD-101000,2024-10-22,Jaffna-North,Northern,Meat & Seafood,Delivered,2,2.0,19985.89
ORD-104387,2024-01-22,Kurunegala-West,North-Western,Frozen,Delivered,2,2.0,7300.16
ORD-100018,2024-11-02,Jaffna-North,Northern,Beverages,Delivered,2,2.0,5363.68
ORD-101637,2024-08-14,Colombo-Central,Western,Frozen,Delivered,4,4.0,8394.66
ORD-101667,2024-09-04,Kandy-Hub,Central,Dry Goods,Delivered,2,2.0,3160.84
ORD-100493,2024-08-08,Kandy-Hub,Central,Dry Goods,In Transit,5,,2662.03
ORD-101347,2024-09-12,Kurunegala-West,North-Western,Dry Goods,Delivered,3,3.0,1483.5
ORD-103018,2024-08-06,Kandy-Hub,Central,Meat & Seafood,Delivered,2,2.0,18841.06
ORD-103800,2024-12-02,Jaffna-North,Northern,Frozen,Delivered,2,2.0,9158.46
ORD-103321,2024-02-29,Galle-South,Southern,Produce,Delivered,3,3.0,3239.12
ORD-104216,2024-06-27,Jaffna-North,Northern,Dairy,Delivered,3,3.0,4098.83
ORD-103551,2024-07-09,Colombo-Central,Western,Frozen,Delivered,4,4.0,9073.56
ORD-100687,2024-08-04,Kandy-Hub,Central,Dry Goods,Delivered,2,2.0,3074.93
ORD-103804,2024-01-09,Galle-South,Southern,Beverages,Delayed,5,9.0,5077.37
ORD-101608,2024-03-27,Colombo-Central,Western,Dry Goods,Delayed,1,3.0,2418.31
ORD-104590,2024-09-10,Kandy-Hub,Central,Dry Goods,Delivered,4,4.0,3253.3
